"統計名：","人口推計 各月1日現在人口 概算値"
"表番号：","001"
"表題：","[概算値] 年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","該当数値がないもの"
"-","該当数値がないもの　"

"","","","","","","","","","","","","","","","","","","/男女別 コード","000","001","002"
"","","","","","","","","","","","","","","","","","","/男女別 補助コード","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","人口 コード","人口 補助コード","人口","概算値 コード","概算値 補助コード","概算値","全国 コード","全国 補助コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在） 補助コード","時間軸（年月日現在）","年齢5歳階級 コード","年齢5歳階級 補助コード","年齢5歳階級","/男女別","男女計","男","女"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01013","","60～64歳","","771","382","389"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01014","","65～69歳","","719","350","369"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01015","","70～74歳","","783","370","413"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01016","","75～79歳","","829","375","454"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01017","","80～84歳","","601","249","352"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01018","","85～89歳","","399","147","253"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01019","","90～94歳","","214","62","151"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01020","","95～99歳","","67","14","53"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01021","","100歳以上","","9","1","8"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","02000","","（再掲）15歳未満","","1,354","693","661"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01023","","（再掲）15～64歳","","7,356","3,737","3,619"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01024","","（再掲）65歳以上","","3,620","1,569","2,051"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01026","","（再掲）うち75歳以上","","2,118","848","1,270"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000808","","2025年8月","01027","","（再掲）うち85歳以上","","688","224","464"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01000","","総数","","12,317","5,993","6,324"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01001","","0～4歳","","381","195","186"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01002","","5～9歳","","456","233","222"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01003","","10～14歳","","513","263","250"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01004","","15～19歳","","547","280","266"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01005","","20～24歳","","620","320","300"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01006","","25～29歳","","655","337","317"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01007","","30～34歳","","643","331","312"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01008","","35～39歳","","673","345","329"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01009","","40～44歳","","750","381","369"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01010","","45～49歳","","846","429","417"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01011","","50～54歳","","979","494","484"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01012","","55～59歳","","862","432","430"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01013","","60～64歳","","774","384","390"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01014","","65～69歳","","718","350","369"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01015","","70～74歳","","780","369","411"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01016","","75～79歳","","832","377","456"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01017","","80～84歳","","600","249","351"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01018","","85～89歳","","400","147","253"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01019","","90～94歳","","214","62","152"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01020","","95～99歳","","67","14","53"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01021","","100歳以上","","9","1","8"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","02000","","（再掲）15歳未満","","1,350","691","659"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01023","","（再掲）15～64歳","","7,348","3,733","3,615"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01024","","（再掲）65歳以上","","3,619","1,568","2,051"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01026","","（再掲）うち75歳以上","","2,121","850","1,272"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025000909","","2025年9月","01027","","（再掲）うち85歳以上","","689","224","465"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01000","","総数","","12,321","5,995","6,326"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01001","","0～4歳","","380","195","185"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01002","","5～9歳","","455","233","222"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01003","","10～14歳","","513","263","250"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01004","","15～19歳","","547","281","267"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01005","","20～24歳","","622","321","301"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01006","","25～29歳","","656","338","318"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01007","","30～34歳","","644","332","312"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01008","","35～39歳","","672","344","328"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01009","","40～44歳","","749","380","369"
"001","","人口【万人】","001","","総人口","01","","概算値","00000","","全国","2025001010","","2025年10月","01010","","45～49歳","","845","428","417"
